# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	DOCULECT	TOKENS	CONCEPT	QLCID	COUNTERPART
14345	koreguaje	kʰ u ʔ i	ANDAR_WALK	huber1992/koreguaje/ANDAR_WALK	kʰuʔi
14346	koreguaje	s a i	ANDAR_WALK	huber1992/koreguaje/ANDAR_WALK	sai
14763	páez	u ʔ h u	ANDAR_WALK	huber1992/páez/ANDAR_WALK	uʔhu
15203	kakua	j a k # ʧ ĩ̵ i # b e h	ANDAR_WALK	huber1992/kakua/ANDAR_WALK	jak² ʧĩ̵i⁴ beh⁴
15656	witoto mi̵ni̵ca	m a k a d e	ANDAR_WALK	huber1992/witoto mi̵ni̵ca/ANDAR_WALK	makáde
16063	kogui	n ẽ i h i	ANDAR_WALK	huber1992/kogui/ANDAR_WALK	nẽìhi
16490	witoto ni̵pode	m a k a d e	ANDAR_WALK	huber1992/witoto ni̵pode/ANDAR_WALK	makáde
16944	miraña	ɯ ʧ e	ANDAR_WALK	huber1992/miraña/ANDAR_WALK	ɯʧe
17344	piratapuyo	w a ʔ a	ANDAR_WALK	huber1992/piratapuyo/ANDAR_WALK	waʔa
17345	piratapuyo	t ĩ d ĩ	ANDAR_WALK	huber1992/piratapuyo/ANDAR_WALK	tĩdĩ
17762	playero	p e t a x u t e # e k u a n a	ANDAR_WALK	huber1992/playero/ANDAR_WALK	petáxute ékuana
18187	witoto murui	m a k a r i t e	ANDAR_WALK	huber1992/witoto murui/ANDAR_WALK	makarite
18674	ocaina	m a a x a	ANDAR_WALK	huber1992/ocaina/ANDAR_WALK	maaxa
19010	orejón	d a o j i	ANDAR_WALK	huber1992/orejón/ANDAR_WALK	daoji
19410	piapoco	w a i p i n a k a	ANDAR_WALK	huber1992/piapoco/ANDAR_WALK	wàipìnaka
19784	puinave	b o k	ANDAR_WALK	huber1992/puinave/ANDAR_WALK	bok
20140	resígaro	h i ʔ β u	ANDAR_WALK	huber1992/resígaro/ANDAR_WALK	híʔβu
20485	sáliba	g u p õ ʔ x a h a ʔ a	ANDAR_WALK	huber1992/sáliba/ANDAR_WALK	gupõʔxahaʔa
20850	siona	g ã n ĩ	ANDAR_WALK	huber1992/siona/ANDAR_WALK	gãnĩ
20851	siona	s a i	ANDAR_WALK	huber1992/siona/ANDAR_WALK	sai
21228	siriano	w a ʔ a	ANDAR_WALK	huber1992/siriano/ANDAR_WALK	waʔá
21607	tatuyo	a a	ANDAR_WALK	huber1992/tatuyo/ANDAR_WALK	aá
21985	tucano	s i h a	ANDAR_WALK	huber1992/tucano/ANDAR_WALK	siha
21986	tucano	w a ʔ a	ANDAR_WALK	huber1992/tucano/ANDAR_WALK	waʔa
22385	embera Tadó	n i b a	ANDAR_WALK	huber1992/embera Tadó/ANDAR_WALK	niba
22771	tanimuca	r ĩ k a w a ʔ r i r i k a	ANDAR_WALK	huber1992/tanimuca/ANDAR_WALK	rĩkawaʔririka
23134	tunebo central	b e n r o	ANDAR_WALK	huber1992/tunebo central/ANDAR_WALK	bénro
23358	tariano	p i a w a n h a	ANDAR_WALK	huber1992/tariano/ANDAR_WALK	piawánha
23671	tsafiqui pila	n e n a	ANDAR_WALK	huber1992/tsafiqui pila/ANDAR_WALK	nena
23988	totoró	i p	ANDAR_WALK	huber1992/totoró/ANDAR_WALK	ip
24339	tuyuca	w a a	ANDAR_WALK	huber1992/tuyuca/ANDAR_WALK	wáa
24837	waimaja	w a a	ANDAR_WALK	huber1992/waimaja/ANDAR_WALK	wáa
25311	wounaan	n ɯ r a	ANDAR_WALK	huber1992/wounaan/ANDAR_WALK	nɯra
25720	wanano	w a ʔ a	ANDAR_WALK	huber1992/wanano/ANDAR_WALK	waʔa
25721	wanano	t ĩ d ĩ	ANDAR_WALK	huber1992/wanano/ANDAR_WALK	tĩdĩ
26213	wayuu	w a r a i t t a a	ANDAR_WALK	huber1992/wayuu/ANDAR_WALK	waráittaa
26695	yucuna	h a ʔ a p a k a h e	ANDAR_WALK	huber1992/yucuna/ANDAR_WALK	haʔapákahe
27036	yukpa	e p ẽ i j a s e	ANDAR_WALK	huber1992/yukpa/ANDAR_WALK	epẽìjase
27037	yukpa	k u t a w o	ANDAR_WALK	huber1992/yukpa/ANDAR_WALK	kutáwo
27419	yurutí	w a a	ANDAR_WALK	huber1992/yurutí/ANDAR_WALK	wáa
#
1886	epena Saija	kʰ o kʰ õ ɾ ã a	ANTEBRAZO_LOWER ARM	huber1992/epena Saija/ANTEBRAZO_LOWER ARM	kʰokʰõɾã́a
2267	awa	s a i l	ANTEBRAZO_LOWER ARM	huber1992/awa/ANTEBRAZO_LOWER ARM	sail
2649	epena basurudó	pʰ õ ɾ a pʰ õ ɾ a	ANTEBRAZO_LOWER ARM	huber1992/epena basurudó/ANTEBRAZO_LOWER ARM	pʰõɾapʰõɾá
3183	bora	n e x ɯ kʷ a tsʰ i x tʰʲ o	ANTEBRAZO_LOWER ARM	huber1992/bora/ANTEBRAZO_LOWER ARM	néxɯ́kʷatsʰíxtʰʲo
3184	bora	m e n e x ɯ kʷ a tsʰ i x tʰʲ o	ANTEBRAZO_LOWER ARM	huber1992/bora/ANTEBRAZO_LOWER ARM	ménéxɯ́kʷatsʰíxtʰʲo
3976	barí	b i s a n ə	ANTEBRAZO_LOWER ARM	huber1992/barí/ANTEBRAZO_LOWER ARM	bisanə
4328	bará	d i̵ k a	ANTEBRAZO_LOWER ARM	huber1992/bará/ANTEBRAZO_LOWER ARM	di̵ká
4793	guahibo	p e m a x i̵ k o p i a	ANTEBRAZO_LOWER ARM	huber1992/guahibo/ANTEBRAZO_LOWER ARM	pemaxi̵kopia
5273	barasana	r i k a h ã ĩ	ANTEBRAZO_LOWER ARM	huber1992/barasana/ANTEBRAZO_LOWER ARM	rikáhã́ĩ́
6476	guambiano	k w a l	ANTEBRAZO_LOWER ARM	huber1992/guambiano/ANTEBRAZO_LOWER ARM	kwal
6898	cuiba	p e m a x i̵ s i p a	ANTEBRAZO_LOWER ARM	huber1992/cuiba/ANTEBRAZO_LOWER ARM	pemáxi̵sipa
7325	carijona	a h ɯ ɾ ɯ	ANTEBRAZO_LOWER ARM	huber1992/carijona/ANTEBRAZO_LOWER ARM	ahɯɾɯ
7703	macuna	r i k a h ã ĩ	ANTEBRAZO_LOWER ARM	huber1992/macuna/ANTEBRAZO_LOWER ARM	rikahãĩ
8509	guayabero	p e h # m i̵ a x	ANTEBRAZO_LOWER ARM	huber1992/guayabero/ANTEBRAZO_LOWER ARM	peh mi̵ax
8929	embera chamí	h u a	ANTEBRAZO_LOWER ARM	huber1992/embera chamí/ANTEBRAZO_LOWER ARM	húa
8930	embera chamí	kʰ o kʰ õ ɾ ã # h u a	ANTEBRAZO_LOWER ARM	huber1992/embera chamí/ANTEBRAZO_LOWER ARM	kʰokʰõɾã́ húa
9316	carapana	r i k a p ã ĩ	ANTEBRAZO_LOWER ARM	huber1992/carapana/ANTEBRAZO_LOWER ARM	rikapãĩ
9690	curripaco	n o n a p a	ANTEBRAZO_LOWER ARM	huber1992/curripaco/ANTEBRAZO_LOWER ARM	nonapa
10030	ika	g u n n i̵ # g a k i̵	ANTEBRAZO_LOWER ARM	huber1992/ika/ANTEBRAZO_LOWER ARM	gúnni̵ gáki̵
10435	catío	kʰ õ ɾ ã kʰ õ ɾ ã	ANTEBRAZO_LOWER ARM	huber1992/catío/ANTEBRAZO_LOWER ARM	kʰõɾãkʰõɾã
10843	cubeo	ã b ũ w e	ANTEBRAZO_LOWER ARM	huber1992/cubeo/ANTEBRAZO_LOWER ARM	ãbṹwe
11323	muinane	n o k i̵	ANTEBRAZO_LOWER ARM	huber1992/muinane/ANTEBRAZO_LOWER ARM	nóki̵
11797	desano	d i̵ k a	ANTEBRAZO_LOWER ARM	huber1992/desano/ANTEBRAZO_LOWER ARM	di̵ká
12176	inga	ɲ u d u	ANTEBRAZO_LOWER ARM	huber1992/inga/ANTEBRAZO_LOWER ARM	ɲúdu
12545	dí̵mi̵na	i̵ t t a	ANTEBRAZO_LOWER ARM	huber1992/dí̵mi̵na/ANTEBRAZO_LOWER ARM	i̵ttá
12916	embera Darién	kʰ õ ɾ ã kʰ õ ɾ ã	ANTEBRAZO_LOWER ARM	huber1992/embera Darién/ANTEBRAZO_LOWER ARM	kʰõɾãkʰõɾã
13244	nukak	m ĩ̵ h	ANTEBRAZO_LOWER ARM	huber1992/nukak/ANTEBRAZO_LOWER ARM	mĩ̵h⁴
14294	koreguaje	h ĩ̵ tʰ i̵	ANTEBRAZO_LOWER ARM	huber1992/koreguaje/ANTEBRAZO_LOWER ARM	hĩ̵tʰi̵
14712	páez	k u s e # p i l	ANTEBRAZO_LOWER ARM	huber1992/páez/ANTEBRAZO_LOWER ARM	kuse pil
15157	kakua	b ĩ̵ h # d ã ʔ	ANTEBRAZO_LOWER ARM	huber1992/kakua/ANTEBRAZO_LOWER ARM	bĩ̵h⁴ dãʔ⁴
15599	witoto mi̵ni̵ca	o n o ɸ a i k o	ANTEBRAZO_LOWER ARM	huber1992/witoto mi̵ni̵ca/ANTEBRAZO_LOWER ARM	onóɸaiko
16015	kogui	g u l d a	ANTEBRAZO_LOWER ARM	huber1992/kogui/ANTEBRAZO_LOWER ARM	gúlda
16437	witoto ni̵pode	o n o p a i k o	ANTEBRAZO_LOWER ARM	huber1992/witoto ni̵pode/ANTEBRAZO_LOWER ARM	onópaiko
16895	miraña	i ʔ o tsʰ i̵ h kʰ e j i̵	ANTEBRAZO_LOWER ARM	huber1992/miraña/ANTEBRAZO_LOWER ARM	íʔótsʰi̵hkʰéji̵
16896	miraña	i ʔ o tsʰ i̵ h kʰ e j i̵ # kʰ o m i	ANTEBRAZO_LOWER ARM	huber1992/miraña/ANTEBRAZO_LOWER ARM	íʔótsʰi̵hkʰéji̵ kʰómi
17719	playero	p e m a x i̵	ANTEBRAZO_LOWER ARM	huber1992/playero/ANTEBRAZO_LOWER ARM	pemáxi̵
18136	witoto murui	o n o ɸ a i	ANTEBRAZO_LOWER ARM	huber1992/witoto murui/ANTEBRAZO_LOWER ARM	onoɸai
18610	ocaina	o n̥ õ k o n a	ANTEBRAZO_LOWER ARM	huber1992/ocaina/ANTEBRAZO_LOWER ARM	on̥ṍkona
19343	piapoco	w a a n a	ANTEBRAZO_LOWER ARM	huber1992/piapoco/ANTEBRAZO_LOWER ARM	wàana
19344	piapoco	w a a n a # w a a n a	ANTEBRAZO_LOWER ARM	huber1992/piapoco/ANTEBRAZO_LOWER ARM	wàana waàna
19739	puinave	m o # b o	ANTEBRAZO_LOWER ARM	huber1992/puinave/ANTEBRAZO_LOWER ARM	mo bo
20095	resígaro	k e i	ANTEBRAZO_LOWER ARM	huber1992/resígaro/ANTEBRAZO_LOWER ARM	kéí
21182	siriano	d i̵ k a	ANTEBRAZO_LOWER ARM	huber1992/siriano/ANTEBRAZO_LOWER ARM	di̵ká
21560	tatuyo	r i k a p ã ĩ	ANTEBRAZO_LOWER ARM	huber1992/tatuyo/ANTEBRAZO_LOWER ARM	rikapãĩ
22346	embera Tadó	kʰ o kʰ õ ɾ ã	ANTEBRAZO_LOWER ARM	huber1992/embera Tadó/ANTEBRAZO_LOWER ARM	kʰokʰõɾã́
23945	totoró	k w a l # ts o ts i k	ANTEBRAZO_LOWER ARM	huber1992/totoró/ANTEBRAZO_LOWER ARM	kwal tsotsik
24758	waimaja	d i k a	ANTEBRAZO_LOWER ARM	huber1992/waimaja/ANTEBRAZO_LOWER ARM	díká
25257	wounaan	p a s õ n ɯ m	ANTEBRAZO_LOWER ARM	huber1992/wounaan/ANTEBRAZO_LOWER ARM	pasõnɯm
25676	wanano	j a ʧ i̵	ANTEBRAZO_LOWER ARM	huber1992/wanano/ANTEBRAZO_LOWER ARM	jaʧi̵
26645	yucuna	a ʔ a n a p i t e ʔ e w a h i	ANTEBRAZO_LOWER ARM	huber1992/yucuna/ANTEBRAZO_LOWER ARM	aʔanapíteʔewahi
27002	yukpa	o m a	ANTEBRAZO_LOWER ARM	huber1992/yukpa/ANTEBRAZO_LOWER ARM	óma
27373	yurutí	d i k a a p ẽ ẽ ɾ õ	ANTEBRAZO_LOWER ARM	huber1992/yurutí/ANTEBRAZO_LOWER ARM	díkaapẽẽɾõ
#
99	kamsá	a n s u e l i̵ b x u a	ANZUELO_FISH HOOK	huber1992/kamsá/ANZUELO_FISH HOOK	ansueli̵bxuá
1340	achagua	k u l u p a	ANZUELO_FISH HOOK	huber1992/achagua/ANZUELO_FISH HOOK	kulúpa
1728	epena Saija	t u a # kʰ i d a	ANZUELO_FISH HOOK	huber1992/epena Saija/ANZUELO_FISH HOOK	tua kʰída
2126	awa	ɲ a m p i	ANZUELO_FISH HOOK	huber1992/awa/ANZUELO_FISH HOOK	ɲampi
2510	epena basurudó	tʰ u a # kʰ i d a	ANZUELO_FISH HOOK	huber1992/epena basurudó/ANZUELO_FISH HOOK	tʰúa kʰída
2924	bora	pʰ i i xʲ ɯ kʷ a	ANZUELO_FISH HOOK	huber1992/bora/ANZUELO_FISH HOOK	pʰííxʲɯkʷa
3584	giacone	k o l a j u d a	ANZUELO_FISH HOOK	huber1992/giacone/ANZUELO_FISH HOOK	kolajuda
4179	bará	w e e r i k e	ANZUELO_FISH HOOK	huber1992/bará/ANZUELO_FISH HOOK	weerike
4591	guahibo	k u l u p a b o	ANZUELO_FISH HOOK	huber1992/guahibo/ANZUELO_FISH HOOK	kulúpabo
5107	barasana	w a i # w e h e r i a a	ANZUELO_FISH HOOK	huber1992/barasana/ANZUELO_FISH HOOK	wai weheriáá
5647	secoya	s ẽ ʔ k e	ANZUELO_FISH HOOK	huber1992/secoya/ANZUELO_FISH HOOK	sẽʔke
6014	cha'palaachi	v e ŋ g u l a	ANZUELO_FISH HOOK	huber1992/cha'palaachi/ANZUELO_FISH HOOK	veŋgula
6713	cuiba	k u r u p o b o	ANZUELO_FISH HOOK	huber1992/cuiba/ANZUELO_FISH HOOK	kurupóbo
7181	carijona	k e e b e i	ANZUELO_FISH HOOK	huber1992/carijona/ANZUELO_FISH HOOK	keebei
7550	macuna	h o t a s ẽ h ẽ	ANZUELO_FISH HOOK	huber1992/macuna/ANZUELO_FISH HOOK	hotasẽhẽ
7942	chimila	o n s u e l u	ANZUELO_FISH HOOK	huber1992/chimila/ANZUELO_FISH HOOK	onsuélu
8327	guayabero	ʔ e s a	ANZUELO_FISH HOOK	huber1992/guayabero/ANZUELO_FISH HOOK	ʔésa
8770	embera chamí	d u a	ANZUELO_FISH HOOK	huber1992/embera chamí/ANZUELO_FISH HOOK	dúa
9167	carapana	w a i w e r i k e	ANZUELO_FISH HOOK	huber1992/carapana/ANZUELO_FISH HOOK	waíwéríke
9545	curripaco	e p u i	ANZUELO_FISH HOOK	huber1992/curripaco/ANZUELO_FISH HOOK	epui
10284	catío	d i̵ g a	ANZUELO_FISH HOOK	huber1992/catío/ANZUELO_FISH HOOK	di̵gá
10685	cubeo	h a h o w a i j o	ANZUELO_FISH HOOK	huber1992/cubeo/ANZUELO_FISH HOOK	hahówaijo
11117	muinane	ɸ i i k i̵ g a i	ANZUELO_FISH HOOK	huber1992/muinane/ANZUELO_FISH HOOK	ɸííkí̵gai
11645	desano	w e h e d i r u	ANZUELO_FISH HOOK	huber1992/desano/ANZUELO_FISH HOOK	wehédiru
12040	inga	a n s w i l u	ANZUELO_FISH HOOK	huber1992/inga/ANZUELO_FISH HOOK	answílu
12409	dí̵mi̵na	s u m i	ANZUELO_FISH HOOK	huber1992/dí̵mi̵na/ANZUELO_FISH HOOK	sumi
12787	embera Darién	t i̵ w a	ANZUELO_FISH HOOK	huber1992/embera Darién/ANZUELO_FISH HOOK	ti̵wá
13128	nukak	ʤ a p a k a a t d u b m	ANZUELO_FISH HOOK	huber1992/nukak/ANZUELO_FISH HOOK	ʤapaka⁴at¹dubm⁴
13457	jupda	h õ p # k i̵ k	ANZUELO_FISH HOOK	huber1992/jupda/ANZUELO_FISH HOOK	hõp ki̵k
13458	jupda	h õ p # b æ̃ h	ANZUELO_FISH HOOK	huber1992/jupda/ANZUELO_FISH HOOK	hõp bæ̃h
13771	jitnu	a n s u e l	ANZUELO_FISH HOOK	huber1992/jitnu/ANZUELO_FISH HOOK	ansuél
13772	jitnu	a s u e l	ANZUELO_FISH HOOK	huber1992/jitnu/ANZUELO_FISH HOOK	asuél
14138	koreguaje	p i tʰ o ɲ a kʰ a	ANZUELO_FISH HOOK	huber1992/koreguaje/ANZUELO_FISH HOOK	pitʰoɲakʰa
14561	páez	w e dʲ # ɲ u h z	ANZUELO_FISH HOOK	huber1992/páez/ANZUELO_FISH HOOK	wedʲ ɲuhz
14985	kakua	w a j a t # d o b ʔ	ANZUELO_FISH HOOK	huber1992/kakua/ANZUELO_FISH HOOK	waj²at⁴ dobʔ³
15420	witoto mi̵ni̵ca	ɸ a k u a θ i	ANZUELO_FISH HOOK	huber1992/witoto mi̵ni̵ca/ANZUELO_FISH HOOK	ɸákuaθi
15865	kogui	h ə n s u w i ʒ u	ANZUELO_FISH HOOK	huber1992/kogui/ANZUELO_FISH HOOK	hənsuwíʒu
16258	witoto ni̵pode	p a k u a t i	ANZUELO_FISH HOOK	huber1992/witoto ni̵pode/ANZUELO_FISH HOOK	pákuati
16731	miraña	pʰ i h õ kʷ a	ANZUELO_FISH HOOK	huber1992/miraña/ANZUELO_FISH HOOK	pʰíhõkʷa
17156	piratapuyo	j o ʔ j ẽ	ANZUELO_FISH HOOK	huber1992/piratapuyo/ANZUELO_FISH HOOK	joʔjẽ
17555	playero	p e t o x o r o r o k e b o	ANZUELO_FISH HOOK	huber1992/playero/ANZUELO_FISH HOOK	petoxórorokébo
17973	witoto murui	ɸ a g o θ i	ANZUELO_FISH HOOK	huber1992/witoto murui/ANZUELO_FISH HOOK	ɸagoθi
18414	ocaina	ɸ e ʔ x o o t i	ANZUELO_FISH HOOK	huber1992/ocaina/ANZUELO_FISH HOOK	ɸeʔxooti
18871	orejón	b i t o	ANZUELO_FISH HOOK	huber1992/orejón/ANZUELO_FISH HOOK	bíto
19178	piapoco	p u i w i	ANZUELO_FISH HOOK	huber1992/piapoco/ANZUELO_FISH HOOK	puìwi
19613	puinave	m a b j u	ANZUELO_FISH HOOK	huber1992/puinave/ANZUELO_FISH HOOK	mabju
19963	resígaro	e e ʔ pʰ i g u	ANZUELO_FISH HOOK	huber1992/resígaro/ANZUELO_FISH HOOK	eeʔpʰígú
20313	sáliba	u p a	ANZUELO_FISH HOOK	huber1992/sáliba/ANZUELO_FISH HOOK	upa
20674	siona	w i t o s ẽ ʔ ẽ	ANZUELO_FISH HOOK	huber1992/siona/ANZUELO_FISH HOOK	witosẽʔẽ
21033	siriano	w e h e d i r u	ANZUELO_FISH HOOK	huber1992/siriano/ANZUELO_FISH HOOK	wehédiru
21416	tatuyo	w a i w e r i k e	ANZUELO_FISH HOOK	huber1992/tatuyo/ANZUELO_FISH HOOK	waiwéríke
21791	tucano	w a ʔ i # w ẽ h ẽ s e	ANZUELO_FISH HOOK	huber1992/tucano/ANZUELO_FISH HOOK	waʔí wẽhẽsé
22194	embera Tadó	d u a # kʰ i ɗ a	ANZUELO_FISH HOOK	huber1992/embera Tadó/ANZUELO_FISH HOOK	dúa kʰiɗá
22574	tanimuca	p o t a	ANZUELO_FISH HOOK	huber1992/tanimuca/ANZUELO_FISH HOOK	pota
23490	tsafiqui pila	b e r u n	ANZUELO_FISH HOOK	huber1992/tsafiqui pila/ANZUELO_FISH HOOK	berun
23848	totoró	s u n u e l o	ANZUELO_FISH HOOK	huber1992/totoró/ANZUELO_FISH HOOK	sunuelo
24153	tuyuca	w e e r i g e	ANZUELO_FISH HOOK	huber1992/tuyuca/ANZUELO_FISH HOOK	weérige
24567	waimaja	w a i # w e e r i k e	ANZUELO_FISH HOOK	huber1992/waimaja/ANZUELO_FISH HOOK	waí wéérike
24568	waimaja	w e e r i k e	ANZUELO_FISH HOOK	huber1992/waimaja/ANZUELO_FISH HOOK	wéérike
25088	wounaan	s i pʰ i n kʰ i e r	ANZUELO_FISH HOOK	huber1992/wounaan/ANZUELO_FISH HOOK	sipʰinkʰier
25530	wanano	j o ʔ a r i # j a w i	ANZUELO_FISH HOOK	huber1992/wanano/ANZUELO_FISH HOOK	joʔari jawi
25945	wayuu	k u l i r a	ANZUELO_FISH HOOK	huber1992/wayuu/ANZUELO_FISH HOOK	kulíra
26482	yucuna	a n a ʔ a h o r i	ANZUELO_FISH HOOK	huber1992/yucuna/ANZUELO_FISH HOOK	anaʔahóri
26871	yukpa	a k u r a r e	ANZUELO_FISH HOOK	huber1992/yukpa/ANZUELO_FISH HOOK	akúrare
27226	yurutí	w e r i a g a	ANZUELO_FISH HOOK	huber1992/yurutí/ANZUELO_FISH HOOK	wériaga
#
374	kamsá	x a t i̵ b a n a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/kamsá/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	xati̵bána
1621	achagua	b a d a k a n a a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/achagua/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	bádakanaa
2027	epena Saija	pʰ u j a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/epena Saija/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	pʰuja
2415	awa	s a m # p i ʧ n a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/awa/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	sam piʧna
2416	awa	s a m # p w i x n a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/awa/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	sam pwixna
2761	epena basurudó	pʰ u j a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/epena basurudó/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	pʰuja
3483	bora	a a m ɯ	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/bora/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	aámɯ
3484	bora	a a m ɯ tsʰ o	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/bora/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	aamɯ́tsʰó
3794	giacone	p e c p a n i p e	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/giacone/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	pecpánipe
3795	giacone	p a p a t u i n i p e	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/giacone/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	papatuínipe
3796	giacone	p a p i ts u n i p e	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/giacone/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	papitsúnipe
4079	barí	k a k a j n ə	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/barí/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	kakajnə
4463	bará	j ẽ ẽ d i j o	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/bará/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	jẽẽdijo
4464	bará	b i p e	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/bará/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	bipé
4989	guahibo	k a t a r i̵ r i̵ t a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guahibo/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	katarí̵ri̵ta
5427	barasana	b i h e	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/barasana/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	bihé
5560	cabiyarí	k a a k a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/cabiyarí/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	kaaka
5922	secoya	s ẽ ã j ẽ	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/secoya/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	sẽãjẽ
6274	cha'palaachi	b e h t a d i n u	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/cha'palaachi/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	behtadinu
6594	guambiano	k e ɕ u p	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guambiano/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	keɕup
7081	cuiba	j u k a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/cuiba/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	júka
7449	carijona	a t e n o j a e	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/carijona/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	atenojae
7844	macuna	j ĩ ã	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/macuna/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	jĩã
7845	macuna	b i j e	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/macuna/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	bije
8221	chimila	ᵐb r e e r o	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/chimila/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	ᵐbréero
8222	chimila	s a ʔ ŋ g u k	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/chimila/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	sáʔŋgúk
8658	guayabero	t a k i̵ k t	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guayabero/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	takí̵kt
8659	guayabero	t a k i̵ k a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guayabero/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	takí̵ka
8660	guayabero	t a k i̵ k a p l	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guayabero/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	takí̵kapl
8661	guayabero	m a m a m t	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guayabero/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	mamámt
8662	guayabero	x a s a e ʔ t	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guayabero/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	xasáeʔt
8663	guayabero	d o ʔ a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guayabero/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	dóʔa
8664	guayabero	s e ʔ a	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/guayabero/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	seʔá
9068	embera chamí	b a ɾ a s u	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/embera chamí/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	baɾasu
9069	embera chamí	b i̵ ɾ i̵ tʰ i̵	APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	huber1992/embera chamí/APRETAR, EXPRIMIR_TIGHTEN, SQUEEZE	bi̵ɾi̵tʰi̵
