# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	QLCID	CONCEPT	COUNTERPART	DOCULECT
9639	huber1992/curripaco/CUATRO_FOUR	CUATRO_FOUR	likuadaka	curripaco
9984	huber1992/ika/CUATRO_FOUR	CUATRO_FOUR	maʔkéⁱwa	ika
10383	huber1992/catío/CUATRO_FOUR	CUATRO_FOUR	kʰimárẽ	catío
10787	huber1992/cubeo/CUATRO_FOUR	CUATRO_FOUR	jówaikí̵wai	cubeo
11255	huber1992/muinane/CUATRO_FOUR	CUATRO_FOUR	míínokí̵ míínoki̵	muinane
11256	huber1992/muinane/CUATRO_FOUR	CUATRO_FOUR	igéénemeʔexé	muinane
11748	huber1992/desano/CUATRO_FOUR	CUATRO_FOUR	wapiki̵	desano
12118	huber1992/inga/CUATRO_FOUR	CUATRO_FOUR	ʧúsku	inga
12493	huber1992/dí̵mi̵na/CUATRO_FOUR	CUATRO_FOUR	makegwa	dí̵mi̵na
12866	huber1992/embera Darién/CUATRO_FOUR	CUATRO_FOUR	kʰimárẽ	embera Darién
13548	huber1992/jupda/CUATRO_FOUR	CUATRO_FOUR	daʔap	jupda
13868	huber1992/jitnu/CUATRO_FOUR	CUATRO_FOUR	ánabe	jitnu
14237	huber1992/koreguaje/CUATRO_FOUR	CUATRO_FOUR	ũkᵘakʰaʔʤapa	koreguaje
14654	huber1992/páez/CUATRO_FOUR	CUATRO_FOUR	pahz	páez
15087	huber1992/kakua/CUATRO_FOUR	CUATRO_FOUR	ʧẽde²dã⁴ bĩk²	kakua
15541	huber1992/witoto mi̵ni̵ca/CUATRO_FOUR	CUATRO_FOUR	naga ámade	witoto mi̵ni̵ca
15542	huber1992/witoto mi̵ni̵ca/CUATRO_FOUR	CUATRO_FOUR	ɸɯ́goménariede	witoto mi̵ni̵ca
15963	huber1992/kogui/CUATRO_FOUR	CUATRO_FOUR	məkkã́iwa	kogui
16378	huber1992/witoto ni̵pode/CUATRO_FOUR	CUATRO_FOUR	pɯgoménarie	witoto ni̵pode
16838	huber1992/miraña/CUATRO_FOUR	CUATRO_FOUR	tsʰanénáʔpéβahkʰátsʰi	miraña
17252	huber1992/piratapuyo/CUATRO_FOUR	CUATRO_FOUR	pititia	piratapuyo
17657	huber1992/playero/CUATRO_FOUR	CUATRO_FOUR	náhuamátaxijóbehe	playero
17658	huber1992/playero/CUATRO_FOUR	CUATRO_FOUR	kúatrobehe	playero
18078	huber1992/witoto murui/CUATRO_FOUR	CUATRO_FOUR	naga amaga	witoto murui
18540	huber1992/ocaina/CUATRO_FOUR	CUATRO_FOUR	nahɯ̃ʔxanó	ocaina
19286	huber1992/piapoco/CUATRO_FOUR	CUATRO_FOUR	báinúaka	piapoco
19695	huber1992/puinave/CUATRO_FOUR	CUATRO_FOUR	lawmõk	puinave
20052	huber1992/resígaro/CUATRO_FOUR	CUATRO_FOUR	poʔtsááβágaahí	resígaro
20415	huber1992/sáliba/CUATRO_FOUR	CUATRO_FOUR	bahẽga	sáliba
20771	huber1992/siona/CUATRO_FOUR	CUATRO_FOUR	gaheseʔga	siona
21132	huber1992/siriano/CUATRO_FOUR	CUATRO_FOUR	wapíkí̵	siriano
21508	huber1992/tatuyo/CUATRO_FOUR	CUATRO_FOUR	bapari kã́dã́kã	tatuyo
21892	huber1992/tucano/CUATRO_FOUR	CUATRO_FOUR	baʔpáriti	tucano
22289	huber1992/embera Tadó/CUATRO_FOUR	CUATRO_FOUR	kʰimárĩ	embera Tadó
22674	huber1992/tanimuca/CUATRO_FOUR	CUATRO_FOUR	botaraka	tanimuca
23042	huber1992/tunebo central/CUATRO_FOUR	CUATRO_FOUR	bakája	tunebo central
23318	huber1992/tariano/CUATRO_FOUR	CUATRO_FOUR	kepúnipe	tariano
23319	huber1992/tariano/CUATRO_FOUR	CUATRO_FOUR	kepúnipe aliánha	tariano
23581	huber1992/tsafiqui pila/CUATRO_FOUR	CUATRO_FOUR	hunpalu	tsafiqui pila
23903	huber1992/totoró/CUATRO_FOUR	CUATRO_FOUR	pip	totoró
24248	huber1992/tuyuca/CUATRO_FOUR	CUATRO_FOUR	bapári	tuyuca
24687	huber1992/waimaja/CUATRO_FOUR	CUATRO_FOUR	bapári	waimaja
25195	huber1992/wounaan/CUATRO_FOUR	CUATRO_FOUR	hajap	wounaan
25629	huber1992/wanano/CUATRO_FOUR	CUATRO_FOUR	pititia	wanano
26084	huber1992/wayuu/CUATRO_FOUR	CUATRO_FOUR	piénʧi	wayuu
26592	huber1992/yucuna/CUATRO_FOUR	CUATRO_FOUR	paʔú kéele	yucuna
26964	huber1992/yukpa/CUATRO_FOUR	CUATRO_FOUR	kosátka	yukpa
27318	huber1992/yurutí/CUATRO_FOUR	CUATRO_FOUR	bapúbisari	yurutí
#
101	huber1992/kamsá/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kuʧiljí̵bxa	kamsá
1342	huber1992/achagua/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wísubee	achagua
1343	huber1992/achagua/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wisúbiʃi	achagua
1730	huber1992/epena Saija/CUCHILLO_KNIFE	CUCHILLO_KNIFE	lobéɾo	epena Saija
2128	huber1992/awa/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kuʧiju	awa
2512	huber1992/epena basurudó/CUCHILLO_KNIFE	CUCHILLO_KNIFE	nekʰó ʧe	epena basurudó
2926	huber1992/bora/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ni̵i̵tsʰɯ́kʷa	bora
2927	huber1992/bora/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ni̵i̵tsʰɯ́kʷakʷɯ	bora
3585	huber1992/giacone/CUCHILLO_KNIFE	CUCHILLO_KNIFE	malíatuki	giacone
3883	huber1992/barí/CUCHILLO_KNIFE	CUCHILLO_KNIFE	batuɾəbisanə	barí
4181	huber1992/bará/CUCHILLO_KNIFE	CUCHILLO_KNIFE	widerícapĩ	bará
4593	huber1992/guahibo/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kusiúpa:	guahibo
5109	huber1992/barasana/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kṍbẽ́hãĩãkã	barasana
5649	huber1992/secoya/CUCHILLO_KNIFE	CUCHILLO_KNIFE	waʔti	secoya
6016	huber1992/cha'palaachi/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kuʧilʲu	cha'palaachi
6714	huber1992/cuiba/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kúsi	cuiba
6715	huber1992/cuiba/CUCHILLO_KNIFE	CUCHILLO_KNIFE	pakathabiwa	cuiba
7183	huber1992/carijona/CUCHILLO_KNIFE	CUCHILLO_KNIFE	iwasa	carijona
7552	huber1992/macuna/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wi̵harãhãĩ	macuna
7944	huber1992/chimila/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ⁿdéntuʔ	chimila
8330	huber1992/guayabero/CUCHILLO_KNIFE	CUCHILLO_KNIFE	síera	guayabero
8772	huber1992/embera chamí/CUCHILLO_KNIFE	CUCHILLO_KNIFE	neákʰo ʧekʰe	embera chamí
9169	huber1992/carapana/CUCHILLO_KNIFE	CUCHILLO_KNIFE	jiséríkapãĩ	carapana
9547	huber1992/curripaco/CUCHILLO_KNIFE	CUCHILLO_KNIFE	malije	curripaco
9905	huber1992/ika/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kusíu	ika
10286	huber1992/catío/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kʰúʧʰo zákʰe	catío
10687	huber1992/cubeo/CUCHILLO_KNIFE	CUCHILLO_KNIFE	tãṹwe	cubeo
10688	huber1992/cubeo/CUCHILLO_KNIFE	CUCHILLO_KNIFE	tãṹhĩwe	cubeo
11119	huber1992/muinane/CUCHILLO_KNIFE	CUCHILLO_KNIFE	méejuʔu	muinane
11120	huber1992/muinane/CUCHILLO_KNIFE	CUCHILLO_KNIFE	niisúga	muinane
11647	huber1992/desano/CUCHILLO_KNIFE	CUCHILLO_KNIFE	bã́tãbĩhĩ́	desano
12042	huber1992/inga/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kuʧílʲu	inga
12411	huber1992/dí̵mi̵na/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ʃerangi̵ma	dí̵mi̵na
12789	huber1992/embera Darién/CUCHILLO_KNIFE	CUCHILLO_KNIFE	nékʰo	embera Darién
13130	huber1992/nukak/CUCHILLO_KNIFE	CUCHILLO_KNIFE	iibm³at¹daʔ⁴	nukak
13460	huber1992/jupda/CUCHILLO_KNIFE	CUCHILLO_KNIFE	bãjʔ jah	jupda
13774	huber1992/jitnu/CUCHILLO_KNIFE	CUCHILLO_KNIFE	koʧípa	jitnu
14140	huber1992/koreguaje/CUCHILLO_KNIFE	CUCHILLO_KNIFE	βaʔtʰiri̵	koreguaje
14563	huber1992/páez/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kʧilj	páez
14987	huber1992/kakua/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ʔib²at⁴ dobʔ³	kakua
15422	huber1992/witoto mi̵ni̵ca/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ʤoétɯrɯ	witoto mi̵ni̵ca
15867	huber1992/kogui/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ʃə́tsukkua	kogui
16260	huber1992/witoto ni̵pode/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ʧoβéɗɯrɯ	witoto ni̵pode
16733	huber1992/miraña/CUCHILLO_KNIFE	CUCHILLO_KNIFE	pí̵tóhokʷa	miraña
17158	huber1992/piratapuyo/CUCHILLO_KNIFE	CUCHILLO_KNIFE	diʔipʰĩgã	piratapuyo
17557	huber1992/playero/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kusí	playero
17975	huber1992/witoto murui/CUCHILLO_KNIFE	CUCHILLO_KNIFE	ʤoetɯraɯ	witoto murui
18416	huber1992/ocaina/CUCHILLO_KNIFE	CUCHILLO_KNIFE	mɯrááboja	ocaina
19180	huber1992/piapoco/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wisuanási	piapoco
19615	huber1992/puinave/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wiwju	puinave
19965	huber1992/resígaro/CUCHILLO_KNIFE	CUCHILLO_KNIFE	βaʔagaʤáʔ	resígaro
20315	huber1992/sáliba/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wiʤaide	sáliba
20676	huber1992/siona/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kuʧijo	siona
21035	huber1992/siriano/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wiiriʔbã́hĩ́gã	siriano
21418	huber1992/tatuyo/CUCHILLO_KNIFE	CUCHILLO_KNIFE	jihéríkapãĩ	tatuyo
21793	huber1992/tucano/CUCHILLO_KNIFE	CUCHILLO_KNIFE	diʔphĩ́	tucano
22196	huber1992/embera Tadó/CUCHILLO_KNIFE	CUCHILLO_KNIFE	nékʰo ʧái	embera Tadó
22576	huber1992/tanimuca/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wiʔrupãĩã	tanimuca
22966	huber1992/tunebo central/CUCHILLO_KNIFE	CUCHILLO_KNIFE	bahíta	tunebo central
23280	huber1992/tariano/CUCHILLO_KNIFE	CUCHILLO_KNIFE	malíi etíki	tariano
23492	huber1992/tsafiqui pila/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kutsilo	tsafiqui pila
23850	huber1992/totoró/CUCHILLO_KNIFE	CUCHILLO_KNIFE	tɕil	totoró
24155	huber1992/tuyuca/CUCHILLO_KNIFE	CUCHILLO_KNIFE	diipĩ́gã	tuyuca
24570	huber1992/waimaja/CUCHILLO_KNIFE	CUCHILLO_KNIFE	wídéricápĩĩ	waimaja
25090	huber1992/wounaan/CUCHILLO_KNIFE	CUCHILLO_KNIFE	tʰutʰuidam	wounaan
25532	huber1992/wanano/CUCHILLO_KNIFE	CUCHILLO_KNIFE	jiʔsori pĩ	wanano
25948	huber1992/wayuu/CUCHILLO_KNIFE	CUCHILLO_KNIFE	rí̵i	wayuu
26484	huber1992/yucuna/CUCHILLO_KNIFE	CUCHILLO_KNIFE	irahú	yucuna
26873	huber1992/yukpa/CUCHILLO_KNIFE	CUCHILLO_KNIFE	panáko	yukpa
27228	huber1992/yurutí/CUCHILLO_KNIFE	CUCHILLO_KNIFE	widériapĩgã	yurutí
#
15	huber1992/kamsá/CUELLO_NECK	CUELLO_NECK	tamoɕáxa	kamsá
805	huber1992/baniva/CUELLO_NECK	CUELLO_NECK	hwɛ́da	baniva
1266	huber1992/achagua/CUELLO_NECK	CUELLO_NECK	wáa	achagua
1643	huber1992/epena Saija/CUELLO_NECK	CUELLO_NECK	otáu	epena Saija
2053	huber1992/awa/CUELLO_NECK	CUELLO_NECK	kwi	awa
2440	huber1992/epena basurudó/CUELLO_NECK	CUELLO_NECK	otʰáu	epena basurudó
2792	huber1992/bora/CUELLO_NECK	CUELLO_NECK	kʰéxtʰɯʔi	bora
2793	huber1992/bora/CUELLO_NECK	CUELLO_NECK	mékʰéxtʰɯʔi	bora
3513	huber1992/giacone/CUELLO_NECK	CUELLO_NECK	uanurú	giacone
3818	huber1992/barí/CUELLO_NECK	CUELLO_NECK	booɾə	barí
4099	huber1992/bará/CUELLO_NECK	CUELLO_NECK	wãbĩ̵a	bará
4487	huber1992/guahibo/CUELLO_NECK	CUELLO_NECK	pewi̵:sí:to	guahibo
5026	huber1992/barasana/CUELLO_NECK	CUELLO_NECK	ãbĩ̵ã	barasana
5449	huber1992/cabiyarí/CUELLO_NECK	CUELLO_NECK	kanhapi	cabiyarí
5573	huber1992/secoya/CUELLO_NECK	CUELLO_NECK	jãhẽ ti̵kawi̵	secoya
5942	huber1992/cha'palaachi/CUELLO_NECK	CUELLO_NECK	kutu	cha'palaachi
6295	huber1992/guambiano/CUELLO_NECK	CUELLO_NECK	naʃik	guambiano
6616	huber1992/cuiba/CUELLO_NECK	CUELLO_NECK	peusíto	cuiba
6617	huber1992/cuiba/CUELLO_NECK	CUELLO_NECK	pewisíto	cuiba
7108	huber1992/carijona/CUELLO_NECK	CUELLO_NECK	hɯmɯɾɯ	carijona
7472	huber1992/macuna/CUELLO_NECK	CUELLO_NECK	ãbĩ̵	macuna
7869	huber1992/chimila/CUELLO_NECK	CUELLO_NECK	ɾúwaʔ	chimila
8245	huber1992/guayabero/CUELLO_NECK	CUELLO_NECK	peh kaʧaríama	guayabero
8685	huber1992/embera chamí/CUELLO_NECK	CUELLO_NECK	osór	embera chamí
9092	huber1992/carapana/CUELLO_NECK	CUELLO_NECK	wã́bĩ̵́ã	carapana
9471	huber1992/curripaco/CUELLO_NECK	CUELLO_NECK	nonoriapi	curripaco
9836	huber1992/ika/CUELLO_NECK	CUELLO_NECK	gáʔni̵	ika
10196	huber1992/catío/CUELLO_NECK	CUELLO_NECK	osídau	catío
10197	huber1992/catío/CUELLO_NECK	CUELLO_NECK	oʧʰidáu	catío
10602	huber1992/cubeo/CUELLO_NECK	CUELLO_NECK	jãbẽ́bṹ	cubeo
11012	huber1992/muinane/CUELLO_NECK	CUELLO_NECK	kódááʔe	muinane
11566	huber1992/desano/CUELLO_NECK	CUELLO_NECK	wĩ̵nĩ̵́gĩ̵	desano
11965	huber1992/inga/CUELLO_NECK	CUELLO_NECK	kúnga	inga
12331	huber1992/dí̵mi̵na/CUELLO_NECK	CUELLO_NECK	guanuána	dí̵mi̵na
12696	huber1992/embera Darién/CUELLO_NECK	CUELLO_NECK	oʧʰiɾú	embera Darién
12697	huber1992/embera Darién/CUELLO_NECK	CUELLO_NECK	iʧʰiɾú	embera Darién
13386	huber1992/jupda/CUELLO_NECK	CUELLO_NECK	kojʔ	jupda
13692	huber1992/jitnu/CUELLO_NECK	CUELLO_NECK	pewúʧit	jitnu
14058	huber1992/koreguaje/CUELLO_NECK	CUELLO_NECK	kaaβi̵	koreguaje
14059	huber1992/koreguaje/CUELLO_NECK	CUELLO_NECK	kaamu	koreguaje
14476	huber1992/páez/CUELLO_NECK	CUELLO_NECK	tʲhikh	páez
14895	huber1992/kakua/CUELLO_NECK	CUELLO_NECK	bi̵t⁴ dãʔ⁴	kakua
15326	huber1992/witoto mi̵ni̵ca/CUELLO_NECK	CUELLO_NECK	kɯmóhɯ	witoto mi̵ni̵ca
15327	huber1992/witoto mi̵ni̵ca/CUELLO_NECK	CUELLO_NECK	kɯ́maɯ	witoto mi̵ni̵ca
15328	huber1992/witoto mi̵ni̵ca/CUELLO_NECK	CUELLO_NECK	kɯ́moɯ	witoto mi̵ni̵ca
15329	huber1992/witoto mi̵ni̵ca/CUELLO_NECK	CUELLO_NECK	kɯmókairo	witoto mi̵ni̵ca
15787	huber1992/kogui/CUELLO_NECK	CUELLO_NECK	gáklda	kogui
16179	huber1992/witoto ni̵pode/CUELLO_NECK	CUELLO_NECK	kɯmókairo	witoto ni̵pode
16627	huber1992/miraña/CUELLO_NECK	CUELLO_NECK	kʰétéhɯkʰo	miraña
16628	huber1992/miraña/CUELLO_NECK	CUELLO_NECK	íhkʰétéhɯkʰo	miraña
17077	huber1992/piratapuyo/CUELLO_NECK	CUELLO_NECK	wãbĩ̵a	piratapuyo
17472	huber1992/playero/CUELLO_NECK	CUELLO_NECK	pewi̵ʃíto	playero
17880	huber1992/witoto murui/CUELLO_NECK	CUELLO_NECK	kɯmagoɯ	witoto murui
18316	huber1992/ocaina/CUELLO_NECK	CUELLO_NECK	ɲõmã́ã́ʔõ	ocaina
18804	huber1992/orejón/CUELLO_NECK	CUELLO_NECK	jãhẽ ti̵ka	orejón
19096	huber1992/piapoco/CUELLO_NECK	CUELLO_NECK	wakanápi	piapoco
19540	huber1992/puinave/CUELLO_NECK	CUELLO_NECK	jə	puinave
19890	huber1992/resígaro/CUELLO_NECK	CUELLO_NECK	iɲoʧʰí	resígaro
20242	huber1992/sáliba/CUELLO_NECK	CUELLO_NECK	õkʷa	sáliba
20601	huber1992/siona/CUELLO_NECK	CUELLO_NECK	jãhẽ ti̵ka	siona
20955	huber1992/siriano/CUELLO_NECK	CUELLO_NECK	wĩ̵́rĩ̵gũ	siriano
21340	huber1992/tatuyo/CUELLO_NECK	CUELLO_NECK	wã́bĩ̵́ã	tatuyo
21712	huber1992/tucano/CUELLO_NECK	CUELLO_NECK	wãbĩ̵́ta	tucano
22102	huber1992/embera Tadó/CUELLO_NECK	CUELLO_NECK	osotʰáu	embera Tadó
22103	huber1992/embera Tadó/CUELLO_NECK	CUELLO_NECK	oɓi̵ɾí̵	embera Tadó
22496	huber1992/tanimuca/CUELLO_NECK	CUELLO_NECK	wãbũã	tanimuca
22894	huber1992/tunebo central/CUELLO_NECK	CUELLO_NECK	jáʔnkukara	tunebo central
23231	huber1992/tariano/CUELLO_NECK	CUELLO_NECK	kápah	tariano
23232	huber1992/tariano/CUELLO_NECK	CUELLO_NECK	kapaʧí	tariano
23416	huber1992/tsafiqui pila/CUELLO_NECK	CUELLO_NECK	kudan	tsafiqui pila
23780	huber1992/totoró/CUELLO_NECK	CUELLO_NECK	naʃik	totoró
24079	huber1992/tuyuca/CUELLO_NECK	CUELLO_NECK	wãbĩ̵́ã	tuyuca
24456	huber1992/waimaja/CUELLO_NECK	CUELLO_NECK	ãbĩ̵́tutu	waimaja
24997	huber1992/wounaan/CUELLO_NECK	CUELLO_NECK	opá	wounaan
25450	huber1992/wanano/CUELLO_NECK	CUELLO_NECK	wãbĩ̵a	wanano
25848	huber1992/wayuu/CUELLO_NECK	CUELLO_NECK	wanútpaʔa	wayuu
26396	huber1992/yucuna/CUELLO_NECK	CUELLO_NECK	wanúruʔupi	yucuna
26801	huber1992/yukpa/CUELLO_NECK	CUELLO_NECK	wóɾo	yukpa
27152	huber1992/yurutí/CUELLO_NECK	CUELLO_NECK	wãbĩ̵́ã	yurutí
#
382	huber1992/kamsá/CUERDA_ROPE	CUERDA_ROPE	biáxa	kamsá
1630	huber1992/achagua/CUERDA_ROPE	CUERDA_ROPE	éʔenaʒuʃi	achagua
2037	huber1992/epena Saija/CUERDA_ROPE	CUERDA_ROPE	ʧi̵	epena Saija
2425	huber1992/awa/CUERDA_ROPE	CUERDA_ROPE	ti̵t	awa
2768	huber1992/epena basurudó/CUERDA_ROPE	CUERDA_ROPE	ʧi̵	epena basurudó
3496	huber1992/bora/CUERDA_ROPE	CUERDA_ROPE	kʷáápʲaɯ	bora
3497	huber1992/bora/CUERDA_ROPE	CUERDA_ROPE	pʰátoʔxi̵	bora
3801	huber1992/giacone/CUERDA_ROPE	CUERDA_ROPE	hinurusi	giacone
4085	huber1992/barí/CUERDA_ROPE	CUERDA_ROPE	ʃdanə	barí
4473	huber1992/bará/CUERDA_ROPE	CUERDA_ROPE	da	bará
4999	huber1992/guahibo/CUERDA_ROPE	CUERDA_ROPE	pemáka	guahibo
5000	huber1992/guahibo/CUERDA_ROPE	CUERDA_ROPE	pemái̵to	guahibo
5438	huber1992/barasana/CUERDA_ROPE	CUERDA_ROPE	bĩsĩbã́	barasana
5439	huber1992/barasana/CUERDA_ROPE	CUERDA_ROPE	hṹĩ̵́ gi̵bo	barasana
5929	huber1992/secoya/CUERDA_ROPE	CUERDA_ROPE	jui mẽ	secoya
5930	huber1992/secoya/CUERDA_ROPE	CUERDA_ROPE	pĩsi	secoya
6282	huber1992/cha'palaachi/CUERDA_ROPE	CUERDA_ROPE	ʧuhua	cha'palaachi
6601	huber1992/guambiano/CUERDA_ROPE	CUERDA_ROPE	tsi	guambiano
7092	huber1992/cuiba/CUERDA_ROPE	CUERDA_ROPE	búmaka	cuiba
7093	huber1992/cuiba/CUERDA_ROPE	CUERDA_ROPE	pemí̵to	cuiba
7457	huber1992/carijona/CUERDA_ROPE	CUERDA_ROPE	ewarɯ	carijona
7855	huber1992/macuna/CUERDA_ROPE	CUERDA_ROPE	bĩsĩbã	macuna
7856	huber1992/macuna/CUERDA_ROPE	CUERDA_ROPE	hũ gi̵bo	macuna
8229	huber1992/chimila/CUERDA_ROPE	CUERDA_ROPE	kraaʔ	chimila
8671	huber1992/guayabero/CUERDA_ROPE	CUERDA_ROPE	mi̵at	guayabero
9077	huber1992/embera chamí/CUERDA_ROPE	CUERDA_ROPE	ʧi	embera chamí
9458	huber1992/carapana/CUERDA_ROPE	CUERDA_ROPE	híjáríkáwẽ	carapana
9822	huber1992/curripaco/CUERDA_ROPE	CUERDA_ROPE	nowakale	curripaco
10182	huber1992/ika/CUERDA_ROPE	CUERDA_ROPE	si	ika
10183	huber1992/ika/CUERDA_ROPE	CUERDA_ROPE	ʧúma	ika
10586	huber1992/catío/CUERDA_ROPE	CUERDA_ROPE	ʤi	catío
10994	huber1992/cubeo/CUERDA_ROPE	CUERDA_ROPE	pãṹbóka	cubeo
11546	huber1992/muinane/CUERDA_ROPE	CUERDA_ROPE	gáaibai̵	muinane
11547	huber1992/muinane/CUERDA_ROPE	CUERDA_ROPE	dúuxeji̵	muinane
11953	huber1992/desano/CUERDA_ROPE	CUERDA_ROPE	pũ gubu	desano
12315	huber1992/inga/CUERDA_ROPE	CUERDA_ROPE	wáska	inga
12681	huber1992/dí̵mi̵na/CUERDA_ROPE	CUERDA_ROPE	ʃimbi̵n	dí̵mi̵na
13044	huber1992/embera Darién/CUERDA_ROPE	CUERDA_ROPE	ʧi	embera Darién
13371	huber1992/nukak/CUERDA_ROPE	CUERDA_ROPE	tããʔ²	nukak
14045	huber1992/jitnu/CUERDA_ROPE	CUERDA_ROPE	tomí̵t	jitnu
14458	huber1992/koreguaje/CUERDA_ROPE	CUERDA_ROPE	pĩsime	koreguaje
14882	huber1992/páez/CUERDA_ROPE	CUERDA_ROPE	wes	páez
15313	huber1992/kakua/CUERDA_ROPE	CUERDA_ROPE	ti̵t²	kakua
15773	huber1992/witoto mi̵ni̵ca/CUERDA_ROPE	CUERDA_ROPE	ígaɯ	witoto mi̵ni̵ca
15774	huber1992/witoto mi̵ni̵ca/CUERDA_ROPE	CUERDA_ROPE	rao	witoto mi̵ni̵ca
16165	huber1992/kogui/CUERDA_ROPE	CUERDA_ROPE	nubuldí	kogui
16166	huber1992/kogui/CUERDA_ROPE	CUERDA_ROPE	ʃíbuldi	kogui
16601	huber1992/witoto ni̵pode/CUERDA_ROPE	CUERDA_ROPE	ígaɯ	witoto ni̵pode
16602	huber1992/witoto ni̵pode/CUERDA_ROPE	CUERDA_ROPE	rao	witoto ni̵pode
17062	huber1992/miraña/CUERDA_ROPE	CUERDA_ROPE	kʷáájpaɯ	miraña
17454	huber1992/piratapuyo/CUERDA_ROPE	CUERDA_ROPE	juta da	piratapuyo
17867	huber1992/playero/CUERDA_ROPE	CUERDA_ROPE	pemúto	playero
18297	huber1992/witoto murui/CUERDA_ROPE	CUERDA_ROPE	igaɯ	witoto murui
18298	huber1992/witoto murui/CUERDA_ROPE	CUERDA_ROPE	rao	witoto murui
18789	huber1992/ocaina/CUERDA_ROPE	CUERDA_ROPE	ɲííʔoɸe	ocaina
19522	huber1992/piapoco/CUERDA_ROPE	CUERDA_ROPE	jéenúlusi	piapoco
19523	huber1992/piapoco/CUERDA_ROPE	CUERDA_ROPE	jéenúlusi iénúlusi	piapoco
19877	huber1992/puinave/CUERDA_ROPE	CUERDA_ROPE	hi̵j ɾi̵t	puinave
20228	huber1992/resígaro/CUERDA_ROPE	CUERDA_ROPE	hipon̥áuuʔó	resígaro
20587	huber1992/sáliba/CUERDA_ROPE	CUERDA_ROPE	onono	sáliba
21327	huber1992/siriano/CUERDA_ROPE	CUERDA_ROPE	pṹgubu	siriano
21699	huber1992/tatuyo/CUERDA_ROPE	CUERDA_ROPE	hiáríkawẽ	tatuyo
22087	huber1992/tucano/CUERDA_ROPE	CUERDA_ROPE	pṹdĩ̵bõ da	tucano
22482	huber1992/embera Tadó/CUERDA_ROPE	CUERDA_ROPE	ʧi̵	embera Tadó
22880	huber1992/tanimuca/CUERDA_ROPE	CUERDA_ROPE	jũtakãrõã	tanimuca
23221	huber1992/tunebo central/CUERDA_ROPE	CUERDA_ROPE	ʃistára	tunebo central
23401	huber1992/tariano/CUERDA_ROPE	CUERDA_ROPE	mãĩ pukupe	tariano
23767	huber1992/tsafiqui pila/CUERDA_ROPE	CUERDA_ROPE	kabo sili	tsafiqui pila
24064	huber1992/totoró/CUERDA_ROPE	CUERDA_ROPE	tsi	totoró
24441	huber1992/tuyuca/CUERDA_ROPE	CUERDA_ROPE	pũũdi̵pó	tuyuca
24978	huber1992/waimaja/CUERDA_ROPE	CUERDA_ROPE	jũká bajíri daa	waimaja
24979	huber1992/waimaja/CUERDA_ROPE	CUERDA_ROPE	bióriká daa	waimaja
25437	huber1992/wounaan/CUERDA_ROPE	CUERDA_ROPE	ʧɯ	wounaan
25827	huber1992/wanano/CUERDA_ROPE	CUERDA_ROPE	juta da	wanano
26368	huber1992/wayuu/CUERDA_ROPE	CUERDA_ROPE	híiku	wayuu
26369	huber1992/wayuu/CUERDA_ROPE	CUERDA_ROPE	spí̵	wayuu
26790	huber1992/yucuna/CUERDA_ROPE	CUERDA_ROPE	repoʔohóna	yucuna
27520	huber1992/yurutí/CUERDA_ROPE	CUERDA_ROPE	upáda	yurutí
#
263	huber1992/kamsá/CUERNO_HORN	CUERNO_HORN	tsi̵txoní̵ɕe	kamsá
1495	huber1992/achagua/CUERNO_HORN	CUERNO_HORN	ʧála	achagua
2299	huber1992/awa/CUERNO_HORN	CUERNO_HORN	pul	awa
